Acct #,(Required),"Name (Last, First)",Dialed,L14 Dials,TZ,City,State,PWC,MOR,Days,Last Note
87995905,water-damage-carpet-cleaning-same-day.business.site,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
87995858,steam-carpet-cleaning-san-jose.business.site,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
87923223,aaapropertybuyers.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87855147,hidden-hills-plumber-champions.business.site,,N,0,,,,Handyman,T,0,01/31/2022
87855117,hidden-hills-plumber-champions.business.site,,N,0,,,,Handyman,T,0,01/31/2022
87544315,canfu-enterprise.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87499143,drjoneservices.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
88223702,Simply Clean Carpet &amp; Uphlstry,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88224526,Teka Services,,N,0,,,,Maid Service,T,0,01/31/2022
88224640,Aarons Service,,N,0,,,,Maid Service,T,0,01/31/2022
88223685,East Lancs Carpet Care,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88222426,24/7 Dryer Vent / Air Duct Cleaning Service,,N,0,,,,Cleaning Services,T,0,01/31/2022
88223304,Air Ducts &amp; Carpets Cleaners Mission Viejo,,N,0,,,,Cleaning Services,T,0,01/31/2022
88222944,GREEN Dryer Vent &amp; Air Duct Cleaning San Francisco,,N,0,,,,Cleaning Services,T,0,01/31/2022
88221616,Camino Air Ducts &amp; Carpets Cleaners,,N,0,,,,Cleaning Services,T,0,01/31/2022
88222107,"Carpets, Rugs &amp; Air Ducts Cleaner Kay",,N,0,,,,Cleaning Services,T,0,01/31/2022
88222716,Air Ducts &amp; Carpets Cleaners RSM,,N,0,,,,Cleaning Services,T,0,01/31/2022
88222722,Villa Park Carpets &amp; Rugs Care,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88232083,Teka Services,,N,0,,,,Maid Service,T,0,01/31/2022
88231358,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
88244685,Toni&#039;s Services,,N,0,,,,Maid Service,T,0,01/31/2022
88249910,Paints.By.L,,N,0,,,,Maid Service,T,0,01/31/2022
88457027,Sgdesignz,,N,0,EST,,GA,Maid Service,T,0,01/31/2022
88497997,Pro Clean Carpet Services,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88498106,J & G Shoe Service,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88605420,Pro Completions Packers Service,,N,0,,,,Handyman,T,0,01/31/2022
88605548,Scotts Valley Street Maintenance,,N,0,,,,Handyman,T,0,01/31/2022
88605761,High Way Homebuyers,,N,0,,,,Handyman,T,0,01/31/2022
88606087,Swank Enterprises,,N,0,,,,Maid Service,T,0,01/31/2022
88606445,UCI - Industrial Construction Services,,N,0,,,,Handyman,T,0,01/31/2022
88595109,All Floors Cleaners,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88595464,Service Kings Carpet &amp; Tile Cleaning,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
88778218,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
88778210,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
88165630,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
88793000,Premier Power Cleaning,,N,0,,,,Cleaning Services,T,0,01/31/2022
88793083,Extreme Power Clean,,N,0,,,,Cleaning Services,T,0,01/31/2022
88792853,Midland Pressure Washing & Ground Maintenance,,N,0,,,,Cleaning Services,T,0,01/31/2022
88899991,TrustyContractor.com,,N,0,,,,Maid Service,T,0,01/31/2022
88903459,ContractorsNearbyme.com,,N,0,,,,Maid Service,T,0,01/31/2022
88906502,"H&amp;A Support Services, LLC",,N,0,,,,Cleaning Services,T,0,01/31/2022
88904943,ClutterSort Professional Organizing.,,N,0,,,,Maid Service,T,0,01/31/2022
88904994,PRO Assembly,,N,0,,,,Cleaning Services,T,0,01/31/2022
88905823,Southwest Exploration Services,,N,0,,,,Maid Service,T,0,01/31/2022
88905838,Heavenss Helpers LLC,,N,0,,,,Handyman,T,0,01/31/2022
88905047,"New Plan New Life Services, Llc",,N,0,,,,Maid Service,T,0,01/31/2022
88906214,"&quot;Metro Mobile Pressure Washing, LLC&quot;",,N,0,,,,Cleaning Services,T,0,01/31/2022
88979920,slavaremodeling.com,,N,0,,,,Maid Service,T,0,01/31/2022
88979917,atoutrenovation.com,,N,0,,,,Maid Service,T,0,01/31/2022
88979942,renovationvillemontroyal.com,,N,0,,,,Maid Service,T,0,01/31/2022
88987262,A 1 Airport Service,,N,0,EST,Medford,MA,Cleaning Services,T,0,01/31/2022
88934356,Interstate Power Washing LLC,,N,0,,,,Cleaning Services,T,0,01/31/2022
89019207,Celyas Power Washing,,N,0,,,,Cleaning Services,T,0,01/31/2022
89070529,2 Bros Power Washing,,N,0,,,,Cleaning Services,T,0,01/31/2022
89139850,Irepair,,N,0,CST,Wayzata,MN,Maid Service,T,0,01/31/2022
89080200,Gardencare Services,,N,0,,,,Cleaning Services,T,0,01/31/2022
89194145,East Lancs Carpet Care,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
89194166,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
89247388,Steam Carpet / Rug Cleaning Oak Park,,N,0,,,,Carpet and Fabric Cleaning,T,0,01/31/2022
89194152,Teka Services,,N,0,,,,Maid Service,T,0,01/31/2022
89268427,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
89268402,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
89470586,Foresight Services,,N,0,,,,Maid Service,T,0,01/31/2022
89582017,Professional Location Services,,N,0,,,,Cleaning Services,T,0,01/31/2022
89585848,EXCEL FAMILY SERVICES OF VIRGINIA LLC,EXCEL FAMILY SERVICES OF VIRGINIA LLC,N,0,EST,,VA,Cleaning Services,T,0,01/31/2022
89020908,DFW MoveProHelp,,N,0,,,,Handyman,T,0,01/31/2022
89668876,inthedconstruction,,N,0,,,,Maid Service,T,0,01/31/2022
89668983,focusonflooringga,,N,0,,,,Maid Service,T,0,01/31/2022
89661910,essentialtileandflooring.net,,N,0,,,,Maid Service,T,0,01/31/2022
89691083,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
89699744,Built To Last,,N,0,EST,Stottville,NY,Handyman,T,0,01/31/2022
89701268,Operation Home Front of Ny & N J,,N,0,EST,Kingston,NY,Handyman,T,0,01/31/2022
89840483,Delaco Roofing & Home Repair,,N,0,CST,Antioch,IL,Handyman,T,0,01/31/2022
89852740,GBA services,,N,0,,,,Cleaning Services,T,0,01/31/2022
90022908,Alpha Professional Services,,N,0,EST,Abington,PA,Maid Service,T,0,01/31/2022
90150839,1654. Brito's & Recio's Multiservice,,N,0,EST,"Hialeah, FL 33013",FL,Handyman,T,0,01/31/2022
90152208,534. Gene's Repair Service,,N,0,EST,"Erie, MI 48133",MI,Handyman,T,0,01/31/2022
90369008,H.B Services,,N,0,CST,Beaumont,TX,Cleaning Services,T,0,01/31/2022
90414109,Turner Tenant Services,,N,0,,,,Handyman,T,0,01/31/2022
90455391,Sparks Vali Soap,,N,0,PST,,NV,Handyman,T,0,01/31/2022
90460272,WW Repair & services,,N,0,CST,,TX,Handyman,T,0,01/31/2022
90462129,"Home on the Ridge, LLC",,N,0,CST,,WI,Cleaning Services,T,0,01/31/2022
90208377,"Red Cloud Services, LLC",,N,0,,,,Cleaning Services,T,0,01/31/2022
90263784,Drew Air Duct Cleaners,,N,0,,,,Cleaning Services,T,0,01/31/2022
90263958,Stark Sanitary Services Inc,,N,0,,,,Maid Service,T,0,01/31/2022
90497741,Midland Pressure Washing & Ground Maintenance,,N,0,,,,Cleaning Services,T,0,01/31/2022
90583518,Mailroom Dynamics Service,,N,0,PST,Sacramento,CA,Maid Service,T,0,01/31/2022
90600609,Mobile Home Parts \u0026 Service,,N,0,EST,VA,VA,Cleaning Services,T,0,01/31/2022
90601119,Prestige Bathtub Refinishing .com,,N,0,CST,AR,AR,Maid Service,T,0,01/31/2022
90601543,SafePlace Home Services,,N,0,EST,GA,GA,Handyman,T,0,01/31/2022
90497179,Premier Power Cleaning,,N,0,,,,Cleaning Services,T,0,01/31/2022
90497733,Hydro Pressure Washing,,N,0,,,,Cleaning Services,T,0,01/31/2022
90531365,Gardencare Services,,N,0,,,,Cleaning Services,T,0,01/31/2022
90795808,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
86080392,a-go-2-construction.business.site,,N,0,,,,Handyman,T,0,01/31/2022
86080430,howes-home-restoration.business.site,,N,0,,,,Handyman,T,0,01/31/2022
86080364,advancedemergencyplumber.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
85918688,elitepropertybuyers.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86080435,azurcontractors.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86110985,clearcarpetcleaningmissionhills.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86080443,van-den-berg-floorsanding.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86295829,biohazardcleanup.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86295834,biohazardcleanup.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86826767,air-duct-expert-friendswood.business.site,,N,0,,,,Cleaning Services,T,0,01/31/2022
86990806,247-carpet-mold-cleaning-service-west.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
86990805,247-water-damage-carpet.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87031769,jj-service-center.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87032905,regalian-facility-maintenance-company.business.site,,N,0,,,,Handyman,T,0,01/31/2022
87131240,dentrepairmobileal.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87131072,independenceseniorservices-llc.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87131260,valueservices.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
87242801,cesawservice.business.site,,N,0,,,,Maid Service,T,0,01/31/2022
90990854,HOME - thewebsitebuilderpal,HOME - thewebsitebuilderpal,N,0,,,,Handyman,T,0,01/31/2022
91011509,MasterPro Service Inc.,,N,0,PST,Bend,OR,Window Well Covers,T,0,01/31/2022
91162924,New Hope Home - Long Beach,,N,0,PST,Long Beach,CA,Maid Service,T,0,01/31/2022
91163805,contractorsgopher.com,a,N,0,,,,Maid Service,T,0,01/31/2022
91177217,"LUCIDCORPS, LLC DBA LUCID SERVICES GROUP",BETHANY J ROBINSON,N,0,EST,,IN,Maid Service,T,0,01/31/2022
91253846,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
90434217,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
88895569,jmsairconditioning.com,,N,0,,,,Maid Service,T,0,01/31/2022
88895543,jmsairconditioning.com,,N,0,,,,Maid Service,T,0,01/31/2022
88897552,jmsairconditioning.com,,N,0,,,,Maid Service,T,0,01/31/2022
88897041,jmsairconditioning.com,,N,0,,,,Maid Service,T,0,01/31/2022
91426472,KB Home,,N,0,,,,Handyman,T,0,01/31/2022
91427027,KB Home,,N,0,,,,Handyman,T,0,01/31/2022
91427518,KB Home,,N,0,,,,Handyman,T,0,01/31/2022
91435428,My Home,,N,0,EST,Beech Island,SC,Maid Service,T,0,01/31/2022
91492518,Smitty's JetWashing Services,,N,0,,,,Cleaning Services,T,0,01/31/2022
91531312,drakespass,,N,0,EST,,MD,Maid Service,T,0,01/31/2022
91568661,Angie's Sparkling Services,,N,0,MST,Colorado Springs,CO,Maid Service,T,0,01/31/2022
91572674,Contractor,,N,0,,,,Handyman,T,0,01/31/2022
91724357,Care Plus NJ Company Fairlawn,,N,0,,,,Maid Service,T,0,01/31/2022
90900483,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
91096289,"F &amp; L Building Maintenance, LLC",,N,0,,,,Maid Service,T,0,01/31/2022
91198442,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
91241613,Our Orbit Home,,N,0,,,,Handyman,T,0,01/31/2022
91241577,Los Angeles Builders Log-Tech,,N,0,,,,Handyman,T,0,01/31/2022
91718084,Carpetpride,,N,0,,,,Maid Service,T,0,01/31/2022
90929294,Harbor Heights,,N,0,,,,Maid Service,T,0,01/31/2022
91718044,Teka Services,,N,0,,,,Maid Service,T,0,01/31/2022
91736119,New England Clean Energy Connect,,N,0,,,,Cleaning Services,T,0,01/31/2022
91869356,1 Shot Service ,"Lay, CJ",N,0,,,,Handyman,T,0,01/31/2022
91891072,C C Maintenance,,N,0,,,,Handyman,T,0,01/31/2022
91891401,Radiator \u0026 Air Conditioning,,N,0,,,,Cleaning Services,T,0,01/31/2022
91891404,Carter Radiator Service,,N,0,,,,Cleaning Services,T,0,01/31/2022
91891408,Airstar Services,,N,0,,,,Cleaning Services,T,0,01/31/2022
91891417,Energywise,,N,0,,,,Maid Service,T,0,01/31/2022
91891689,Bonito River Services Inc,,N,0,,,,Cleaning Services,T,0,01/31/2022
91982778,http://restartappliances.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017068,﻿anne@artiocontracting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021025,﻿jon@rockridgehomeservices.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022952,﻿info@professionalcctv-smarthomeservices.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018184,﻿info@sheltonconstructions.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018168,﻿info@constructiontouch.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020882,﻿Carlos@PaeseRemodeling.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018179,﻿support@msdhomeservices.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018700,﻿servicioalcliente@formavivaconstructora.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022188,﻿matthinton@contractor.net,,N,0,,,,Maid Service,T,0,01/31/2022
92020004,﻿erick@clarkremodelinginc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019298,﻿nOA.PlumbingServices@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017067,﻿best.qualityhomeimprovement@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92023380,﻿Panhandledemolition@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021564,﻿contact@torocontracting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020890,﻿constructoravidansa@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021654,﻿fusselectrica@hotmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021878,﻿mike@mikewagersconstructioninc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022957,﻿plumbingworksoc@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017167,﻿ccwpainting1inc@yahoo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019301,﻿hello@316contractorsng.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018152,﻿schittsplumbing@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018203,﻿info@bellelectric.us,,N,0,,,,Maid Service,T,0,01/31/2022
92020286,contacto@constructoramontoya.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021031,﻿ed@illinoisdemolition.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019433,﻿info@neonconstruction.com.au,,N,0,,,,Maid Service,T,0,01/31/2022
92019460,﻿info@alvaelectricity.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021561,﻿estimates@dibellaconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020000,﻿info@constructionbygerardo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022189,﻿israel@floorsourceomaha.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016899,info@startrade-hvac.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017382,﻿denverdeckandfencecare@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022953,﻿divi-construction@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92023381,﻿info@hugheshvacky.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017169,﻿info@polarexpressacheating.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022248,﻿contact@gopgeneralconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92024155,﻿didi@didiconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019469,﻿juanbestfence@yahoo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018222,﻿hvacconnection1@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016871,﻿laguneshomeremodelingllc@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018719,﻿CCCarpentryDorset@outlook.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022224,neaultelectric@comcast.net,,N,0,,,,Maid Service,T,0,01/31/2022
92022249,﻿doitelectric@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022961,﻿mbhconstruction18@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017046,﻿info@reyesremodelingtx.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022197,﻿hansellsheatingandair@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022222,fabio@didiconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016988,﻿info@friendorfauxpainting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016994,﻿info@aloconstructor.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016869,﻿info@rcbremodeling.com,,N,0,,,,Maid Service,T,0,01/31/2022
92023384,﻿valevaconstructores@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017145,﻿info@colorcombinationspainting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020935,﻿williamwfloor@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017391,﻿jason@nowhausbuilders.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021659,﻿tgalvinpainting@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022225,﻿Logan@MainStContracting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021172,﻿hi@surrey-electricians.net,,N,0,,,,Maid Service,T,0,01/31/2022
92018723,aloconstructor@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019466,﻿mwells@hudsonconstructiongroupinc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017149,﻿contact@epc-constructions.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016992,﻿support@tangibledesign.net,,N,0,,,,Maid Service,T,0,01/31/2022
92019445,﻿jwiggfoundationbuilders@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019717,﻿edwardsremodeling@live.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019722,﻿anaffordableplumber.llc@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017150,﻿xilefloor@admin.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022196,﻿DFWheatingAndAC@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018221,﻿contact@larossaconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017080,﻿macielremodeling@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016882,﻿inquiry@mainconstructions.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021055,﻿fencingguy@hotmail.ca,,N,0,,,,Maid Service,T,0,01/31/2022
92017383,﻿patrick@parkavenuecustompainting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022932,﻿vervepaintingllc@outlook.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021269,﻿rkenterprises1969@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018209,﻿info@z9carbonheating.com,,N,0,,,,Maid Service,T,0,01/31/2022
92024159,info@larosasplumbing.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021431,﻿info@bgdefenceuniversity.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018157,frankwurm@orbisconstructioninc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016922,﻿info@rr-constructions.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022253,﻿canodrywall111@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021433,﻿info@carlosspaintingservicesnj.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019357,﻿carolinafloorcarejs@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022311,﻿info@equippedcontracting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020298,﻿precisionfencemich@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021571,﻿info@paulflexconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019448,﻿info@stellarplumbingfl.com,,N,0,,,,Maid Service,T,0,01/31/2022
92023398,﻿Info@ofcontracting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016874,sarabuilders_044@yahoo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016879,﻿info@ariaspaintingga.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016926,﻿contact@renovation-energia.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017399,﻿Bradwolfecontracting@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017439,services@stellarplumbingfl.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017390,﻿info@krishnaelectric.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020038,﻿info.orbis@orbisconstructioninc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018160,﻿info@freshchefkitchenpainting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92017402,﻿contact@camspecialtouchpainting.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018727,﻿info@ferrucciflooring.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018734,﻿EmpireRestorationNV@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022863,﻿info@jedeconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022879,﻿info@bostonfinepaintingco.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022307,﻿Theultraconstructionco@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92022874,﻿helmconstruction835881@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92018129,﻿bdeckinganddesign@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92019349,﻿JunkRemovalFairfaxVa@profitfrompublicity.com,,N,0,,,,Maid Service,T,0,01/31/2022
92020292,Jordan.Middleton@orbisconstructioninc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92023816,﻿Alex@ohdancefloor.com,,N,0,,,,Maid Service,T,0,01/31/2022
92016928,﻿jrpaintingcontracting@aol.com,,N,0,,,,Maid Service,T,0,01/31/2022
92021052,﻿preetinteriordesign@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035992,﻿info@remoteprofitbuilders.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036002,﻿info@constructiongangboxes.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036244,﻿administracion@bselectrica.com.mx,,N,0,,,,Maid Service,T,0,01/31/2022
92036118,﻿info@bancroftconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036385,info@electricaluengo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035940,﻿homecontracthvac@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035955,﻿herodrywall@hotmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035937,﻿servicio@refrielectricj.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035953,﻿info@slbconstructions.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035963,﻿thompsonspropertyrenovations@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035973,﻿Rocknrollpainter@rogers.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035974,﻿info@valoriconstructores.com,,N,0,,,,Maid Service,T,0,01/31/2022
92037221,﻿infowdworkplumbing@yahoo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036526,﻿fernhornelectric@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036119,﻿info@trustbuildconstruction.co.uk,,N,0,,,,Maid Service,T,0,01/31/2022
92035960,﻿theresa@theresasconcrete.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036350,﻿rlewis@floorsandkitchenstoday.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035981,﻿info@ambrosiapaintingllc.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035990,﻿dione@marescalchiconstruction.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036271,﻿fandpcontractingtx@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036278,﻿hanishConstructions@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036151,KaneConcrete@fake.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036056,﻿harpbuilders@ec.rr.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036064,﻿info@grahamsgardeningandhandyman.co.uk,,N,0,,,,Maid Service,T,0,01/31/2022
92036255,﻿elcuervoremodeling19@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036047,﻿pineridgepainting@yahoo.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036954,﻿yshomebuildersinc18@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036027,﻿spbopenfloorball@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036074,﻿rmcremodeling17@gmail.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036159,﻿service@norblomplumbing.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036153,﻿info@gtconstructionservice.com,,N,0,,,,Maid Service,T,0,01/31/2022
92036250,﻿steve@historicflooring.com,,N,0,,,,Maid Service,T,0,01/31/2022
92035949,﻿info@ecofloorsanding.com,,N,0,,,,Maid Service,T,0,01/31/2022
